transaction_id,transaction_amount,transaction_type,user_upi_id,transaction_year,transaction_month,transaction_date,transaction_time,Merchant_id,initiation_channel,geo_coordinates_latitude,geo_coordinates_longitude,remote_access_detected,Fraud Type,fraud_label,label_confidence
TXN002400,18530,PAY,user046@okbank,2026,2,25/02/26,7:48:00,MER0076,ACCOUNT_IFSC,13.0189599866,77.6154486399,No,NONE,No,0.41
TXN000836,17887,PAY,user033@okbank,2026,2,28/02/26,5:25:00,MER0084,MANDATE,13.048968919,77.5765977275,No,NONE,No,0.13
TXN004787,33354,PAY,user049@okbank,2026,1,11/01/26,22:39:00,MER0195,ACCOUNT_IFSC,12.976064202,77.5780074581,No,NONE,No,0.02
TXN002844,18575,PAY,user050@okbank,2026,5,09/05/26,4:00:00,MER0086,ACCOUNT_IFSC,12.924581869,77.5925745439,No,NONE,No,0.05
TXN000793,33137,PAY,user010@okbank,2026,1,12/01/26,21:06:00,MER0121,COLLECT,13.0187458384,77.644080037,No,NONE,No,0.31
TXN001601,12918,PAY,user015@okbank,2026,4,21/04/26,14:24:00,MER0134,ACCOUNT_IFSC,12.9464928858,77.6036869961,No,NONE,No,0.49
TXN000608,20361,PAY,user006@okbank,2026,2,25/02/26,15:10:00,MER0127,ACCOUNT_IFSC,12.9931214446,77.5480172325,No,NONE,No,0.41
TXN000915,20823,PAY,user013@okbank,2026,1,10/01/26,21:40:00,MER0112,INTENT,13.006663737,77.5414145737,No,NONE,No,0.28
TXN001613,8068,PAY,user012@okbank,2026,5,17/05/26,13:38:00,MER0138,VPA,13.0456273734,77.6323170582,No,NONE,No,0.16
TXN001892,26150,PAY,user045@okbank,2026,6,06/06/26,3:17:00,MER0143,QR,12.9772692518,77.6297326595,No,NONE,No,0.02
TXN001442,14794,PAY,user016@okbank,2026,1,23/01/26,21:41:00,MER0160,MANDATE,12.9892762645,77.5946992631,No,NONE,No,0.42
TXN002334,21190,PAY,user045@okbank,2026,5,19/05/26,9:53:00,MER0105,INTENT,12.9410802232,77.5461844153,No,NONE,No,0.26
TXN000187,70198,PAY,user007@okbank,2026,3,04/03/26,9:34:00,MER0176,MOBILE,13.013060552,77.626705258,No,NONE,Yes,0.91
TXN002890,16633,PAY,user029@okbank,2026,5,02/05/26,16:53:00,MER0021,VPA,12.968107116,77.5727573151,No,NONE,No,0.38
TXN002889,35423,PAY,user028@okbank,2026,5,05/05/26,14:22:00,MER0117,INTENT,12.9397947027,77.6020165071,No,NONE,No,0.15
TXN004079,19753,PAY,user043@okbank,2026,4,09/04/26,10:13:00,MER0075,ACCOUNT_IFSC,12.986519095,77.5748937087,No,NONE,No,0.27
TXN000148,88227,PAY,user012@okbank,2026,6,15/06/26,1:16:00,MER0168,COLLECT,12.9535098013,77.5799304088,No,TASK_SCAM,Yes,0.63
TXN002625,14117,PAY,user019@okbank,2026,2,01/02/26,12:31:00,MER0008,MOBILE,12.9753863594,77.6297730621,No,NONE,No,0.02
TXN003399,22576,PAY,user005@okbank,2026,1,22/01/26,2:40:00,MER0134,VPA,13.0564760281,77.6089102115,No,NONE,No,0.37
TXN001718,11881,PAY,user015@okbank,2026,6,14/06/26,12:40:00,MER0027,QR,12.9073755115,77.5549693009,No,NONE,No,0.4
TXN000413,34246,PAY,user023@okbank,2026,3,09/03/26,11:32:00,MER0122,MOBILE,12.9493990766,77.5987852435,No,NONE,No,0.16
TXN001208,9947,PAY,user002@okbank,2026,6,06/06/26,11:32:00,MER0046,ACCOUNT_IFSC,12.9899021546,77.5818838334,No,NONE,No,0.51
TXN001204,21654,PAY,user041@okbank,2026,4,24/04/26,19:18:00,MER0035,INTENT,12.9359891742,77.5580648633,No,NONE,No,0.29
TXN000981,6725,PAY,user016@okbank,2026,2,14/02/26,2:57:00,MER0095,MOBILE,13.005494856,77.6195910301,No,NONE,No,0.18
TXN000331,27716,PAY,user036@okbank,2026,3,20/03/26,0:21:00,MER0097,COLLECT,13.0162509388,77.5472022804,No,NONE,No,0.29
TXN001074,6558,PAY,user014@okbank,2026,6,16/06/26,2:57:00,MER0004,MANDATE,12.9489011085,77.5691943621,No,NONE,No,0.34
TXN001369,14302,PAY,user021@okbank,2026,3,03/03/26,19:21:00,MER0033,IN_APP,12.9382134138,77.5721247697,No,NONE,No,0.4
TXN000206,102073,PAY,user014@okbank,2026,3,22/03/26,16:43:00,MER0006,QR,12.9420359258,77.5783136688,Yes,TEST_THEN_DRAIN,Yes,0.73
TXN004457,31755,PAY,user040@okbank,2026,1,03/01/26,19:57:00,MER0013,IN_APP,12.9080950804,77.6068281679,Yes,NONE,No,0.32
TXN002291,1681,PAY,user010@okbank,2026,5,25/05/26,9:55:00,MER0153,MANDATE,13.0157840088,77.6514095564,No,NONE,No,0.21
TXN001876,11882,PAY,user031@okbank,2026,2,03/02/26,16:24:00,MER0188,QR,13.1067568741,77.5215663815,No,NONE,No,0.31
TXN000674,25435,PAY,user003@okbank,2026,2,18/02/26,23:24:00,MER0183,MANDATE,12.969867081,77.674838216,No,NONE,No,0.4
TXN004703,27431,PAY,user025@okbank,2026,6,22/06/26,1:38:00,MER0066,IN_APP,13.0988415156,77.5503907371,No,NONE,No,0.07
TXN004708,11392,PAY,user048@okbank,2026,5,15/05/26,1:46:00,MER0192,VPA,12.9388150774,77.5844830395,No,NONE,No,0.28
TXN003261,100,PAY,user045@okbank,2026,1,23/01/26,12:18:00,MER0117,MOBILE,12.9880794618,77.6420283401,No,NONE,No,0.08
TXN003581,19091,PAY,user039@okbank,2026,4,23/04/26,9:32:00,MER0131,IN_APP,12.8362383719,77.6706454928,No,NONE,No,0.21
TXN004490,17669,PAY,user001@okbank,2026,1,14/01/26,16:51:00,MER0063,COLLECT,12.9854989585,77.550095848,No,NONE,No,0.1
TXN000027,44553,PAY,user022@okbank,2026,2,19/02/26,8:10:00,MER0130,VPA,12.9816746546,77.5532319045,No,SIM_SWAP_DRAIN,Yes,0.64
TXN004672,19151,PAY,user029@okbank,2026,6,23/06/26,10:29:00,MER0075,INTENT,12.9348875615,77.7032976311,No,NONE,No,0.34
TXN004714,8526,PAY,user012@okbank,2026,6,19/06/26,3:32:00,MER0072,MANDATE,13.0399452499,77.531541525,No,NONE,No,0.3
TXN002218,4192,PAY,user011@okbank,2026,1,16/01/26,14:35:00,MER0176,COLLECT,12.8961504246,77.5864024565,No,NONE,No,0.33
TXN004928,34551,PAY,user013@okbank,2026,3,26/03/26,12:03:00,MER0189,IN_APP,12.9980966914,77.5800492098,No,NONE,No,0.42
TXN002985,20691,PAY,user029@okbank,2026,6,26/06/26,1:23:00,MER0043,IN_APP,12.9145053296,77.5226182286,No,NONE,No,0.24
TXN003566,100,PAY,user002@okbank,2026,2,13/02/26,16:31:00,MER0169,MOBILE,13.0099306241,77.5468774589,No,NONE,No,0.09
TXN003593,17402,PAY,user048@okbank,2026,2,21/02/26,23:21:00,MER0033,MOBILE,12.9244079352,77.6720466309,No,NONE,No,0.58
TXN004372,20561,PAY,user038@okbank,2026,3,13/03/26,3:04:00,MER0019,MOBILE,13.0697376619,77.6262878889,No,NONE,No,0.46
TXN001470,10923,PAY,user035@okbank,2026,3,14/03/26,0:02:00,MER0099,VPA,12.9451671322,77.6638334593,No,NONE,No,0.35
TXN003365,29616,PAY,user036@okbank,2026,1,19/01/26,23:04:00,MER0163,INTENT,13.0594604221,77.680946226,No,NONE,No,0.3
TXN003378,31885,PAY,user037@okbank,2026,5,18/05/26,23:33:00,MER0043,QR,12.9304858761,77.6154595147,No,NONE,No,0.32
TXN000080,37761,PAY,user032@okbank,2026,5,10/05/26,16:17:00,MER0096,COLLECT,12.8932152835,77.6081784059,No,FAKE_CUSTOMER_CARE,Yes,0.58
TXN002215,16108,PAY,user039@okbank,2026,3,26/03/26,17:09:00,MER0068,INTENT,12.9942501354,77.637163548,No,NONE,No,0.31
TXN000961,747,PAY,user007@okbank,2026,6,02/06/26,1:41:00,MER0027,QR,12.9882153992,77.6613110081,No,NONE,No,0.22
TXN000282,11036,PAY,user019@okbank,2026,6,27/06/26,6:22:00,MER0181,VPA,13.0276790189,77.5715251586,No,NONE,No,0.17
TXN002147,33095,PAY,user032@okbank,2026,2,13/02/26,2:31:00,MER0109,INTENT,12.9431283585,77.5348305218,No,NONE,No,0.07
TXN001643,16969,PAY,user012@okbank,2026,5,02/05/26,1:12:00,MER0018,COLLECT,12.8934450003,77.6392823766,No,NONE,No,0.24
TXN003988,13232,PAY,user007@okbank,2026,2,03/02/26,22:06:00,MER0035,QR,13.015946663,77.6810875899,No,NONE,No,0.31
TXN003114,5825,PAY,user023@okbank,2026,5,25/05/26,0:22:00,MER0058,VPA,12.9198473958,77.5855890573,No,NONE,No,0.31
TXN000399,27869,PAY,user050@okbank,2026,5,18/05/26,6:21:00,MER0092,QR,13.0585808685,77.5791555412,No,NONE,No,0.22
TXN000221,78272,PAY,user024@okbank,2026,2,22/02/26,10:54:00,MER0180,VPA,12.9117724483,77.5842141448,No,MANDATE_FRAUD,Yes,0.62
TXN004027,16275,PAY,user019@okbank,2026,2,18/02/26,20:30:00,MER0002,MANDATE,12.9939685051,77.6370493476,No,NONE,No,0.19
TXN002178,18358,PAY,user032@okbank,2026,1,27/01/26,6:49:00,MER0050,VPA,13.0203640501,77.5911636757,No,NONE,No,0.32
TXN004596,33614,PAY,user029@okbank,2026,1,25/01/26,13:30:00,MER0052,MOBILE,12.940538912,77.6078216361,No,NONE,No,0.23
TXN002754,10893,PAY,user020@okbank,2026,3,20/03/26,15:02:00,MER0019,MOBILE,13.0269188379,77.6039681336,No,NONE,No,0.11
TXN002523,100,PAY,user042@okbank,2026,4,06/04/26,9:56:00,MER0131,INTENT,12.9649603359,77.5511639416,No,NONE,No,0.06
TXN000881,15389,PAY,user049@okbank,2026,1,23/01/26,23:01:00,MER0166,ACCOUNT_IFSC,12.9483485532,77.5410773682,No,NONE,No,0.35
TXN002419,19344,PAY,user007@okbank,2026,5,10/05/26,22:32:00,MER0173,INTENT,12.9050866331,77.5704606432,No,NONE,No,0.24
TXN000580,11617,PAY,user017@okbank,2026,6,19/06/26,5:28:00,MER0016,MANDATE,13.0293006755,77.5584050029,No,NONE,No,0.26
TXN004068,1587,PAY,user023@okbank,2026,1,25/01/26,5:25:00,MER0125,INTENT,12.9648650468,77.6130166661,No,NONE,No,0.4
TXN003163,43687,PAY,user041@okbank,2026,6,14/06/26,6:47:00,MER0193,ACCOUNT_IFSC,12.9374284242,77.6684375142,No,NONE,No,0.23
TXN002710,25729,PAY,user029@okbank,2026,5,22/05/26,2:39:00,MER0197,VPA,13.0010753461,77.5270710604,No,NONE,No,0.33
TXN000046,33709,PAY,user037@okbank,2026,6,12/06/26,2:22:00,MER0127,COLLECT,12.9933976405,77.6127209108,No,REMOTE_ACCESS_FRAUD,Yes,0.57
TXN003582,7358,PAY,user003@okbank,2026,1,13/01/26,22:50:00,MER0009,MANDATE,12.8447653925,77.5896361992,No,NONE,No,0.24
TXN003845,17150,PAY,user002@okbank,2026,2,03/02/26,1:32:00,MER0177,ACCOUNT_IFSC,12.9634006208,77.6663012831,No,NONE,No,0.22
TXN000023,43628,PAY,user030@okbank,2026,4,26/04/26,11:01:00,MER0153,QR,12.9226420153,77.5291761324,No,FAKE_CUSTOMER_CARE,Yes,0.66
TXN001488,100,PAY,user010@okbank,2026,5,25/05/26,5:04:00,MER0155,MANDATE,13.0438287619,77.5626880155,No,NONE,No,0.08
TXN004856,14882,PAY,user001@okbank,2026,2,14/02/26,14:02:00,MER0100,MOBILE,12.9016975341,77.6170598627,No,NONE,No,0.3
TXN003829,21924,PAY,user009@okbank,2026,4,27/04/26,15:58:00,MER0162,IN_APP,12.9469485023,77.6078509555,No,NONE,No,0.27
TXN003412,23033,PAY,user050@okbank,2026,5,16/05/26,12:05:00,MER0109,ACCOUNT_IFSC,12.9462185259,77.61748437,No,NONE,No,0.19
TXN002994,3987,PAY,user006@okbank,2026,5,24/05/26,13:37:00,MER0132,VPA,12.9390554013,77.6106560075,No,NONE,No,0.15
TXN001085,20037,PAY,user032@okbank,2026,4,12/04/26,0:09:00,MER0045,QR,12.9411419718,77.5680675532,No,NONE,No,0.02
TXN000542,15759,PAY,user022@okbank,2026,4,24/04/26,10:22:00,MER0192,ACCOUNT_IFSC,12.931906912,77.5188953245,No,NONE,No,0.08
TXN002219,33532,PAY,user015@okbank,2026,2,22/02/26,22:28:00,MER0186,COLLECT,12.9309876704,77.6090687622,No,NONE,No,0.25
TXN000529,26522,PAY,user035@okbank,2026,6,05/06/26,13:57:00,MER0004,ACCOUNT_IFSC,12.9268152643,77.6116754471,No,NONE,No,0.3
TXN001651,24772,PAY,user018@okbank,2026,2,10/02/26,15:23:00,MER0109,ACCOUNT_IFSC,12.9902500047,77.5846898051,No,NONE,No,0.02
TXN004201,15785,PAY,user041@okbank,2026,6,24/06/26,15:42:00,MER0033,IN_APP,13.0082338358,77.5815249356,No,NONE,No,0.2
TXN003107,8459,PAY,user031@okbank,2026,6,11/06/26,8:56:00,MER0070,VPA,12.9236792422,77.6220549474,No,NONE,No,0.39
TXN002040,10889,PAY,user050@okbank,2026,1,06/01/26,1:25:00,MER0181,VPA,12.9717904398,77.4946628789,No,NONE,No,0.28
TXN004205,24329,PAY,user028@okbank,2026,5,18/05/26,17:34:00,MER0182,COLLECT,12.8675495812,77.5974789443,No,NONE,No,0.27
TXN001819,25849,PAY,user014@okbank,2026,3,28/03/26,21:31:00,MER0105,MOBILE,12.9730560814,77.5643162331,No,NONE,No,0.42
TXN000626,15649,PAY,user029@okbank,2026,4,06/04/26,5:42:00,MER0108,ACCOUNT_IFSC,13.0706954649,77.5744128486,No,NONE,No,0.38
TXN001102,11092,PAY,user041@okbank,2026,2,05/02/26,8:32:00,MER0081,MANDATE,13.0649660737,77.6454885592,No,NONE,No,0.2
TXN003020,100,PAY,user035@okbank,2026,3,24/03/26,12:11:00,MER0168,COLLECT,12.9929993524,77.4874151173,No,NONE,No,0.27
TXN002224,15347,PAY,user017@okbank,2026,1,03/01/26,4:58:00,MER0115,IN_APP,12.9338994114,77.6389836574,No,NONE,No,0.3
TXN004053,100,PAY,user044@okbank,2026,1,15/01/26,17:25:00,MER0019,IN_APP,12.992325579,77.5876870998,No,NONE,No,0.44
TXN004090,9343,PAY,user002@okbank,2026,2,07/02/26,0:48:00,MER0054,ACCOUNT_IFSC,13.0608733076,77.556986809,No,NONE,No,0.25
TXN001239,15575,PAY,user043@okbank,2026,3,06/03/26,19:59:00,MER0019,VPA,12.9486410827,77.564528259,No,NONE,No,0.4
TXN000440,33010,PAY,user047@okbank,2026,2,12/02/26,2:57:00,MER0050,INTENT,12.8968103584,77.6018174941,No,NONE,No,0.31
TXN002038,2973,PAY,user031@okbank,2026,3,10/03/26,6:52:00,MER0067,COLLECT,12.9272124515,77.5594437367,No,NONE,No,0.23
TXN004145,15261,PAY,user047@okbank,2026,2,05/02/26,18:30:00,MER0167,MANDATE,13.0979923304,77.5642599846,No,NONE,No,0.19
TXN004133,31405,PAY,user045@okbank,2026,5,15/05/26,6:38:00,MER0112,QR,12.9781285985,77.6484447721,No,NONE,No,0.21
TXN002951,27701,PAY,user038@okbank,2026,5,16/05/26,12:43:00,MER0003,ACCOUNT_IFSC,12.9153849137,77.5508767281,No,NONE,No,0.14
TXN002648,100,PAY,user039@okbank,2026,1,08/01/26,22:34:00,MER0181,INTENT,12.9779887808,77.6424682891,No,NONE,No,0.33
TXN003416,100,PAY,user050@okbank,2026,6,07/06/26,11:29:00,MER0004,QR,13.0195834962,77.5565343559,No,NONE,No,0.19
TXN003308,10292,PAY,user014@okbank,2026,4,06/04/26,9:23:00,MER0012,QR,12.9709367034,77.6703729094,No,NONE,No,0.15
TXN004375,9303,PAY,user026@okbank,2026,1,22/01/26,22:01:00,MER0048,MANDATE,13.031268233,77.5470093003,No,NONE,No,0.38
TXN003306,21375,PAY,user003@okbank,2026,5,22/05/26,10:16:00,MER0132,MANDATE,13.063472592,77.5287101596,No,NONE,No,0.27
TXN004437,6419,PAY,user041@okbank,2026,1,25/01/26,21:23:00,MER0167,MOBILE,12.9903359561,77.6357824661,No,NONE,No,0.47
TXN000367,20976,PAY,user021@okbank,2026,1,03/01/26,22:32:00,MER0123,VPA,13.0465980875,77.5563552812,No,NONE,No,0.31
TXN002369,42943,PAY,user025@okbank,2026,5,15/05/26,2:49:00,MER0027,INTENT,13.00178534,77.5607631751,No,NONE,No,0.39
TXN002083,13847,PAY,user035@okbank,2026,6,05/06/26,16:39:00,MER0088,MOBILE,12.9188779956,77.5753496025,No,NONE,No,0.22
TXN003121,27439,PAY,user017@okbank,2026,6,02/06/26,1:15:00,MER0128,IN_APP,12.8439806788,77.6444672747,No,NONE,No,0.27
TXN000075,62316,PAY,user029@okbank,2026,3,23/03/26,21:55:00,MER0086,MANDATE,12.8967393638,77.5813943999,No,COLLECT_REQUEST_FRAUD,Yes,0.6
TXN004712,19632,PAY,user006@okbank,2026,4,01/04/26,7:01:00,MER0011,VPA,12.9634713681,77.570295815,No,NONE,No,0.33
TXN001829,12253,PAY,user041@okbank,2026,4,23/04/26,1:59:00,MER0113,IN_APP,13.0005789597,77.6015837497,No,NONE,No,0.21
TXN001537,100,PAY,user044@okbank,2026,4,27/04/26,20:03:00,MER0089,INTENT,13.012479352,77.6313089194,No,NONE,No,0.24
TXN001969,8793,PAY,user026@okbank,2026,2,26/02/26,17:34:00,MER0193,QR,12.9520107229,77.6013612693,No,NONE,No,0.08
TXN000449,25777,PAY,user005@okbank,2026,4,15/04/26,3:22:00,MER0154,MOBILE,13.051714959,77.5410465065,No,NONE,No,0.19
TXN004407,11800,PAY,user041@okbank,2026,6,09/06/26,8:24:00,MER0061,MOBILE,13.0282185628,77.5848872464,No,NONE,No,0.36
TXN000348,23760,PAY,user034@okbank,2026,5,24/05/26,17:29:00,MER0052,ACCOUNT_IFSC,13.0133178706,77.5817858522,No,NONE,No,0.34
TXN003468,22745,PAY,user026@okbank,2026,6,19/06/26,9:55:00,MER0174,QR,12.9922766008,77.5581974814,No,NONE,No,0.31
TXN001418,7991,PAY,user025@okbank,2026,2,10/02/26,6:37:00,MER0113,INTENT,12.9690064057,77.54315472,No,NONE,No,0.33
TXN002024,13829,PAY,user002@okbank,2026,4,02/04/26,16:25:00,MER0038,MOBILE,12.9606898555,77.5155310599,No,NONE,No,0.31
TXN004632,1444,PAY,user017@okbank,2026,4,12/04/26,18:20:00,MER0178,ACCOUNT_IFSC,13.0226674139,77.5774283831,No,NONE,No,0.24
TXN001054,11419,PAY,user049@okbank,2026,1,23/01/26,9:37:00,MER0189,QR,13.0027575052,77.566738756,No,NONE,No,0.19
TXN003947,14844,PAY,user043@okbank,2026,5,04/05/26,22:26:00,MER0122,MOBILE,12.980952481,77.6162223196,No,NONE,No,0.03
TXN004301,12174,PAY,user011@okbank,2026,4,19/04/26,12:16:00,MER0166,INTENT,12.9334662259,77.5713869373,No,NONE,No,0.5
TXN000285,15010,PAY,user040@okbank,2026,3,21/03/26,0:19:00,MER0134,MOBILE,13.1154488591,77.667038022,No,NONE,No,0.17
TXN002778,22964,PAY,user008@okbank,2026,2,03/02/26,2:41:00,MER0017,MANDATE,12.8963892736,77.5486445456,No,NONE,No,0.37
TXN000611,20982,PAY,user041@okbank,2026,6,01/06/26,18:21:00,MER0145,QR,13.0245178454,77.5372110909,No,NONE,No,0.05
TXN002034,23698,PAY,user031@okbank,2026,4,19/04/26,16:33:00,MER0198,MOBILE,13.0213709444,77.5674742845,No,NONE,No,0.31
TXN001837,162,PAY,user050@okbank,2026,1,20/01/26,12:10:00,MER0148,QR,12.934892982,77.605142926,No,NONE,No,0.32
TXN002391,14202,PAY,user002@okbank,2026,1,06/01/26,10:55:00,MER0085,ACCOUNT_IFSC,13.0520088177,77.5657277032,No,NONE,No,0.25
TXN002962,7222,PAY,user005@okbank,2026,1,27/01/26,2:00:00,MER0113,IN_APP,12.949216565,77.6230779897,No,NONE,No,0.39
TXN002074,28299,PAY,user044@okbank,2026,3,12/03/26,7:02:00,MER0038,QR,12.9381741726,77.6180725962,No,NONE,No,0.39
TXN002118,14767,PAY,user035@okbank,2026,6,21/06/26,15:38:00,MER0134,COLLECT,13.0898532885,77.5313392571,No,NONE,No,0.23
TXN002046,5526,PAY,user016@okbank,2026,1,17/01/26,5:35:00,MER0097,COLLECT,12.9905855909,77.5690445356,No,NONE,No,0.22
TXN003873,100,PAY,user035@okbank,2026,1,13/01/26,6:08:00,MER0158,VPA,13.0367304642,77.6162261024,No,NONE,No,0.29
TXN004719,100,PAY,user011@okbank,2026,2,07/02/26,10:24:00,MER0198,VPA,12.9970124624,77.5000858518,No,NONE,No,0.4
TXN003038,18385,PAY,user030@okbank,2026,5,10/05/26,16:43:00,MER0182,INTENT,12.9626625762,77.5954563285,No,NONE,No,0.29
TXN002412,22107,PAY,user049@okbank,2026,5,21/05/26,22:32:00,MER0153,INTENT,12.9166501204,77.6132736844,No,NONE,No,0.06
TXN003287,8413,PAY,user012@okbank,2026,6,22/06/26,7:17:00,MER0120,INTENT,12.9723405261,77.592916509,No,NONE,No,0.35
TXN001826,37723,PAY,user029@okbank,2026,4,28/04/26,2:59:00,MER0109,IN_APP,12.9209079189,77.5992630892,No,NONE,No,0.33
TXN000727,20095,PAY,user029@okbank,2026,3,25/03/26,19:09:00,MER0195,MANDATE,12.886412165,77.5460731604,No,NONE,No,0.38
TXN004436,12430,PAY,user027@okbank,2026,6,10/06/26,18:03:00,MER0029,QR,13.035110014,77.5404279127,No,NONE,No,0.44
TXN004012,5734,PAY,user040@okbank,2026,2,01/02/26,21:22:00,MER0168,INTENT,12.9704457313,77.5857876283,No,NONE,No,0.35
TXN003469,100,PAY,user031@okbank,2026,1,24/01/26,17:33:00,MER0141,IN_APP,12.8921737278,77.5852338225,No,NONE,No,0.1
TXN001355,14813,PAY,user047@okbank,2026,3,27/03/26,14:37:00,MER0026,MANDATE,12.883264087,77.5629739165,No,NONE,No,0.05
TXN003246,26097,PAY,user011@okbank,2026,4,18/04/26,20:03:00,MER0034,MANDATE,12.9067616905,77.5526678062,No,NONE,No,0.35
TXN002871,22749,PAY,user025@okbank,2026,3,22/03/26,6:17:00,MER0031,QR,13.0915316532,77.5985530459,No,NONE,No,0.31
TXN003224,23765,PAY,user024@okbank,2026,4,14/04/26,20:54:00,MER0175,MOBILE,13.0334546784,77.6104820745,No,NONE,No,0.26
TXN003213,100,PAY,user021@okbank,2026,2,17/02/26,22:01:00,MER0022,QR,13.0005122931,77.6133312791,No,NONE,No,0.27
TXN000515,25839,PAY,user035@okbank,2026,4,02/04/26,23:31:00,MER0128,IN_APP,13.0228335976,77.5479273937,No,NONE,No,0.27
TXN002047,18420,PAY,user015@okbank,2026,4,18/04/26,1:53:00,MER0061,ACCOUNT_IFSC,12.947993341,77.5640423085,No,NONE,No,0.28
TXN003552,19248,PAY,user046@okbank,2026,1,18/01/26,9:35:00,MER0196,MOBILE,12.9767579803,77.5153041477,No,NONE,No,0.2
TXN001990,10107,PAY,user007@okbank,2026,3,21/03/26,21:44:00,MER0034,ACCOUNT_IFSC,12.9589117126,77.5793050742,No,NONE,No,0.28
TXN003546,21734,PAY,user012@okbank,2026,4,08/04/26,20:18:00,MER0088,IN_APP,13.0000366381,77.5474016345,No,NONE,No,0.38
TXN002428,13799,PAY,user046@okbank,2026,3,10/03/26,19:56:00,MER0118,IN_APP,12.9697451727,77.5593427965,No,NONE,No,0.02
TXN000137,51833,PAY,user047@okbank,2026,4,20/04/26,18:46:00,MER0058,MOBILE,13.0218074204,77.5349835553,No,SIM_SWAP_DRAIN,Yes,0.74
TXN004901,25375,PAY,user040@okbank,2026,1,16/01/26,7:24:00,MER0166,MOBILE,12.9659763244,77.6679186661,No,NONE,No,0.34
TXN001313,21494,PAY,user027@okbank,2026,1,26/01/26,15:58:00,MER0027,QR,13.0308799041,77.6548100551,No,NONE,No,0.39
TXN004752,12235,PAY,user004@okbank,2026,2,28/02/26,11:20:00,MER0087,INTENT,13.0268423065,77.5402820351,No,NONE,No,0.35
TXN004739,11680,PAY,user010@okbank,2026,6,22/06/26,1:13:00,MER0154,INTENT,13.0384266841,77.5681260474,No,NONE,No,0.16
TXN002295,21096,PAY,user042@okbank,2026,1,23/01/26,9:18:00,MER0197,MANDATE,12.9876701819,77.5785049327,No,NONE,No,0.19
TXN002166,3853,PAY,user043@okbank,2026,1,26/01/26,7:57:00,MER0145,MANDATE,12.9507546745,77.5941333813,No,NONE,No,0.34
TXN003850,18974,PAY,user024@okbank,2026,3,11/03/26,3:06:00,MER0129,MANDATE,12.9702302826,77.5894250349,No,NONE,No,0.4
TXN003646,4241,PAY,user043@okbank,2026,3,14/03/26,23:32:00,MER0147,INTENT,13.11020959,77.6423455946,No,NONE,No,0.21
TXN003516,23641,PAY,user003@okbank,2026,4,15/04/26,10:12:00,MER0077,MANDATE,12.9397722238,77.6101939791,No,NONE,No,0.44
TXN001507,18197,PAY,user006@okbank,2026,5,04/05/26,2:42:00,MER0063,QR,13.0261127256,77.5520525758,No,NONE,No,0.29
TXN004096,9385,PAY,user030@okbank,2026,2,03/02/26,20:05:00,MER0127,ACCOUNT_IFSC,12.9070961276,77.5406933861,No,NONE,No,0.51
TXN004144,100,PAY,user009@okbank,2026,3,07/03/26,16:39:00,MER0024,VPA,13.0101044285,77.610889862,No,NONE,No,0.15
TXN000251,8575,PAY,user024@okbank,2026,2,17/02/26,19:30:00,MER0079,COLLECT,13.0133723708,77.6475882949,No,NONE,No,0.23
TXN001438,13131,PAY,user025@okbank,2026,1,02/01/26,12:33:00,MER0072,IN_APP,12.9665544376,77.5167362462,No,NONE,No,0.02
TXN003249,28011,PAY,user018@okbank,2026,4,12/04/26,7:49:00,MER0156,MANDATE,12.9647448984,77.5958362216,No,NONE,No,0.24
TXN000478,20912,PAY,user031@okbank,2026,6,19/06/26,1:58:00,MER0186,MANDATE,12.9172821114,77.6540781726,No,NONE,No,0.16
TXN000780,10856,PAY,user035@okbank,2026,4,13/04/26,18:21:00,MER0191,ACCOUNT_IFSC,12.9551663321,77.5818133967,No,NONE,No,0.29
TXN002524,19858,PAY,user021@okbank,2026,3,03/03/26,10:09:00,MER0043,IN_APP,12.9944122688,77.5511609272,No,NONE,No,0.35
TXN001625,26595,PAY,user038@okbank,2026,2,14/02/26,16:44:00,MER0021,COLLECT,12.9243481697,77.5872269061,No,NONE,No,0.33
TXN004602,17404,PAY,user041@okbank,2026,6,25/06/26,12:45:00,MER0072,QR,12.8932966732,77.6139141348,No,NONE,No,0.17
TXN000299,5288,PAY,user004@okbank,2026,3,16/03/26,21:24:00,MER0012,QR,12.9683483499,77.513582308,No,NONE,No,0.04
TXN002916,27951,PAY,user020@okbank,2026,1,13/01/26,11:43:00,MER0026,ACCOUNT_IFSC,12.9706036649,77.6426016243,No,NONE,No,0.07
TXN002221,100,PAY,user041@okbank,2026,6,13/06/26,16:21:00,MER0007,MANDATE,12.9456821108,77.5848575648,No,NONE,No,0.15
TXN001117,6256,PAY,user001@okbank,2026,3,08/03/26,12:08:00,MER0048,INTENT,12.8978982804,77.5967452587,No,NONE,No,0.24
TXN000006,30978,PAY,user032@okbank,2026,2,22/02/26,22:49:00,MER0034,COLLECT,12.9532595868,77.6196454968,No,INVESTMENT_SCAM,Yes,0.63
TXN001091,6440,PAY,user015@okbank,2026,5,10/05/26,2:40:00,MER0029,INTENT,12.9452918437,77.6139596408,No,NONE,No,0.66
TXN001351,100,PAY,user022@okbank,2026,3,09/03/26,20:08:00,MER0136,QR,12.9114087062,77.5604967859,No,NONE,No,0.15
TXN000117,30610,PAY,user047@okbank,2026,3,07/03/26,2:43:00,MER0124,VPA,13.035203387,77.6005512348,No,MANDATE_FRAUD,Yes,0.81
